LocationDesc,AgeGroup,Arthritis among older adults,"Disability status, including sensory or mobility limitations",Fair or poor health among older adults with arthritis,Fall with injury within last year,Oral health:  tooth retention,Physically unhealthy days (mean number of days),Prevalence of sufficient sleep,Recent activity limitations in past month,Self-rated health (fair to poor health),Self-rated health (good to excellent health),Severe joint pain among older adults with arthritis,Taking medication for high blood pressure,Frequent mental distress,Lifetime diagnosis of depression,Binge drinking within past 30 days,Current smoking,Cholesterol checked in past 5 years,Colorectal cancer screening,Diabetes screening within past 3 years,Ever had pneumococcal vaccine,High blood pressure ever,Influenza vaccine within past year,Mammogram within past 2 years,Pap test within past 3 years,Up-to-date with recommended vaccines and screenings - Men,Up-to-date with recommended vaccines and screenings - Women,Eating 2 or more fruits daily,Eating 3 or more vegetables daily,No leisure-time physical activity within past month,Obesity,Duration of caregiving among older adults,Expect to provide care for someone in the next two years,Intensity of caregiving among older adults,Provide care for a friend or family member in past month,Provide care for someone with cognitive impairment within the past month,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,Subjective cognitive decline or memory loss among older adults,Talked with health care professional about subjective cognitive decline or memory loss
New Hampshire,0.0,33.74375,23.595,26.16875,10.241666666666667,83.99166666666666,4.479166666666667,67.60000000000001,6.1499999999999995,15.454166666666666,84.54583333333333,26.875,80.15833333333333,11.245833333333332,21.079166666666666,13.5875,15.491666666666667,93.40833333333335,72.14999999999999,64.9125,44.137499999999996,36.733333333333334,44.85833333333333,78.68571428571428,77.70000000000002,32.2,22.11428571428571,37.85,19.158333333333335,22.712500000000002,31.358333333333334,67.4,15.175,18.4,17.975,12.55,39.357142857142854,33.35,9.353846153846153,46.878571428571426
New Hampshire,1.0,49.7125,35.894999999999996,22.46875,9.391666666666667,69.0,4.116666666666666,75.60000000000001,5.054166666666666,16.366666666666667,83.63333333333334,17.441666666666666,92.14999999999999,5.991666666666667,13.666666666666666,5.120833333333334,7.183333333333334,96.68333333333334,81.91666666666667,66.925,78.31666666666666,58.53333333333333,62.63333333333333,74.38571428571429,37.542857142857144,48.44285714285714,48.01428571428571,40.49166666666667,16.825,26.691666666666666,27.537499999999998,66.325,8.1,27.45,15.05,14.325,29.839999999999996,23.46666666666667,10.529166666666667,40.54375
New Hampshire,2.0,40.74375,29.01,24.15,9.883333333333333,77.47500000000001,4.320833333333334,71.075,5.716666666666666,15.833333333333334,84.16666666666667,22.0,86.65833333333335,8.958333333333334,17.825,9.929166666666667,11.891666666666666,94.81666666666666,75.97500000000001,65.8125,67.90416666666667,46.074999999999996,52.61666666666667,76.67142857142858,60.68571428571429,39.18571428571429,35.028571428571425,39.0,18.183333333333334,24.454166666666666,29.670833333333334,66.95,11.95,22.15,18.22,13.274999999999999,37.79130434782609,32.34285714285714,9.961538461538462,44.39565217391304
New Jersey,0.0,29.573684210526313,29.252,34.233333333333334,8.653333333333334,83.06,4.635483870967741,60.015,6.1000000000000005,22.903333333333332,78.39411764705882,36.516666666666666,82.33333333333333,12.040740740740741,15.200000000000001,12.737037037037036,15.714285714285714,93.82142857142857,62.0,68.825,35.07142857142857,42.51428571428572,42.20882352941176,78.55,81.88181818181819,28.50909090909091,22.21666666666667,34.25,15.623076923076923,29.85,33.67,69.45,17.178571428571427,34.84285714285714,22.87142857142857,18.05185185185185,56.22666666666667,50.45333333333333,13.141176470588235,49.126666666666665
New Jersey,1.0,45.795,42.9,36.2,10.293333333333333,64.60588235294118,5.096551724137932,66.92941176470588,6.303703703703703,27.02,73.6258064516129,28.34166666666667,92.40833333333335,8.563636363636364,12.86,5.455,7.920833333333333,96.6,77.31764705882354,72.74117647058823,63.206896551724135,64.63846153846154,61.12413793103448,75.83333333333333,63.445454545454545,44.0,39.63333333333333,34.28333333333333,13.063636363636363,37.44137931034483,29.224137931034484,71.55283018867925,13.082142857142857,38.81481481481482,16.76964285714286,19.566666666666666,34.94666666666667,29.526666666666664,13.66,40.906666666666666
New Jersey,2.0,35.1,34.144444444444446,35.09444444444445,8.9625,76.33,4.736363636363636,62.89,6.041935483870968,23.811764705882354,76.18823529411765,32.475,87.47857142857143,10.560714285714285,13.87241379310345,9.364285714285714,12.682758620689656,94.57142857142857,66.63,69.865,54.175,51.32142857142857,50.15882352941177,78.14285714285714,75.25714285714285,31.442857142857143,30.50714285714286,34.43571428571429,15.042857142857143,32.15588235294118,31.59333333333333,70.83035714285714,15.242857142857144,36.75535714285714,20.348214285714285,18.28,45.28,39.54,13.38888888888889,44.913333333333334
New Mexico,0.0,33.5,34.45666666666667,39.12380952380953,12.588888888888889,81.3111111111111,5.788888888888889,66.38888888888889,7.213888888888889,27.28611111111111,72.71388888888889,40.27058823529412,78.87222222222222,14.202777777777778,20.075000000000003,10.870000000000001,17.559375,87.14444444444445,56.38333333333333,66.01944444444445,41.50833333333333,40.18888888888889,43.93333333333333,71.46153846153847,74.29230769230769,27.083333333333332,18.453846153846154,30.27777777777778,16.38888888888889,25.311111111111114,35.40555555555555,72.135,16.445454545454545,27.72,24.333333333333332,21.721052631578946,45.08571428571428,35.20952380952381,10.463888888888889,51.171428571428564
New Mexico,1.0,45.47083333333333,46.666666666666664,35.72857142857143,13.333333333333334,63.25,6.002857142857143,72.27222222222223,7.2371428571428575,30.145714285714284,69.80833333333334,27.96,90.77777777777777,9.8375,16.824242424242424,4.162962962962963,10.076666666666666,94.52222222222223,69.35,66.29722222222222,70.88888888888889,57.227777777777774,60.43055555555556,65.18461538461538,45.24545454545454,43.02727272727273,41.641666666666666,35.31666666666667,14.55,30.230555555555554,25.547222222222224,72.06,10.227272727272727,31.725,19.508333333333333,19.815,34.28095238095238,31.559999999999995,10.883870967741935,41.21666666666667
New Mexico,2.0,38.9625,40.163333333333334,38.7125,13.472222222222221,73.30555555555556,5.902777777777778,69.36111111111111,7.283333333333333,28.724999999999998,71.275,34.111111111111114,85.12222222222222,12.402857142857144,18.322222222222223,7.61,13.537142857142857,90.24444444444445,61.727777777777774,66.16944444444444,61.40833333333333,47.7,51.455555555555556,68.4076923076923,62.41538461538461,33.02307692307692,29.384615384615383,32.55,15.527777777777779,27.561111111111114,30.97222222222222,72.42916666666666,13.070833333333333,29.73478260869565,22.760714285714283,20.804545454545455,41.06428571428571,33.85357142857143,10.802380952380952,46.010714285714286
New York,0.0,31.565384615384616,30.616216216216216,34.24583333333333,9.077777777777778,79.99130434782609,4.915,60.54347826086956,6.14054054054054,23.951162790697676,76.14318181818182,37.51111111111111,82.03888888888889,11.991666666666667,16.52162162162162,12.905555555555557,16.58648648648649,93.01904761904763,65.04782608695652,67.43478260869566,37.91052631578947,42.20952380952381,43.06904761904762,76.98,82.41428571428571,25.9,22.67142857142857,35.76190476190476,18.105,29.404761904761905,32.1725,71.75,17.95,24.475,31.3,10.366666666666667,52.65,44.4,11.611764705882353,54.15
New York,1.0,46.05714285714286,45.51081081081081,37.829166666666666,10.566666666666666,61.55652173913043,5.505128205128205,63.36086956521739,5.786111111111111,29.595121951219515,70.61363636363636,35.150000000000006,92.71666666666667,8.725000000000001,12.81388888888889,5.747999999999999,8.011764705882353,96.38095238095238,77.72272727272728,68.49473684210527,63.586046511627906,60.166666666666664,56.3,74.42307692307692,62.47692307692308,33.93571428571429,35.77142857142857,41.94736842105263,16.742105263157896,33.7093023255814,27.272972972972973,79.175,9.975000000000001,33.150000000000006,21.78,10.3,38.19166666666667,37.21666666666667,8.893333333333334,43.0
New York,2.0,36.82666666666667,37.833333333333336,35.876,9.75,72.23913043478261,5.254347826086956,61.917391304347824,6.135714285714285,26.480434782608693,73.5195652173913,36.205555555555556,87.97142857142858,10.774358974358973,14.892307692307691,9.627777777777778,13.0375,94.58695652173913,70.11739130434783,67.70434782608696,54.440909090909095,50.13913043478261,48.24565217391305,74.16111111111111,73.45294117647059,28.41875,28.48125,38.39090909090909,17.82857142857143,31.23478260869565,29.29512195121951,74.75,13.975,28.075,26.928571428571427,10.125,45.75384615384615,41.91538461538461,11.13529411764706,50.53846153846154
North Carolina,0.0,34.828,34.656666666666666,39.355000000000004,9.973333333333333,74.73157894736842,5.412121212121212,64.40555555555555,7.239999999999999,28.505405405405405,71.4945945945946,43.3,84.67333333333333,13.735483870967743,22.48787878787879,10.506896551724138,20.748387096774195,91.66111111111111,62.0,72.92999999999999,45.086666666666666,49.26111111111111,46.994594594594595,78.97,81.1,32.75,24.66,29.733333333333334,16.68,28.762162162162163,39.361111111111114,73.87857142857142,18.976666666666667,30.04074074074074,23.731034482758623,20.87037037037037,33.88,28.3,9.03076923076923,43.980000000000004
North Carolina,1.0,51.94,44.96,34.75,9.113333333333333,55.126666666666665,5.3566666666666665,73.74666666666667,6.733333333333333,27.216666666666665,72.78333333333333,31.553333333333335,93.69333333333334,8.406896551724138,15.856666666666666,4.586956521739131,10.41,96.77333333333333,81.94666666666667,74.385,73.15666666666668,66.94666666666667,68.29333333333334,75.22999999999999,52.73,50.779999999999994,50.4,27.273333333333333,12.5,31.936666666666667,31.033333333333335,74.81785714285715,11.796428571428573,32.214285714285715,18.650000000000002,18.630434782608695,22.116666666666664,21.11,10.966666666666667,31.391666666666666
North Carolina,2.0,42.153571428571425,41.16571428571429,36.864999999999995,9.633333333333333,65.06190476190476,5.5024390243902435,66.54285714285714,7.04,30.902380952380955,69.09761904761905,37.18,88.7875,12.238235294117647,20.58108108108108,7.919354838709677,17.174285714285716,93.05714285714286,68.815,73.132,61.69411764705882,57.11428571428572,53.36666666666667,75.76363636363637,69.87,40.62,35.981818181818184,29.257894736842104,15.264705882352942,30.664285714285718,36.49047619047619,74.35714285714286,15.389999999999999,30.792857142857144,21.258064516129032,19.0962962962963,27.008333333333336,22.650000000000002,10.753846153846155,36.5
North Dakota,0.0,36.745,29.128,27.052941176470586,8.791666666666666,80.06,5.086206896551724,68.45333333333333,5.4639999999999995,22.433333333333334,77.56666666666666,23.376923076923074,85.06923076923077,8.836,20.864285714285717,18.21153846153846,23.816666666666666,90.08,61.97857142857142,64.99411764705883,41.336000000000006,42.96666666666667,44.72,76.18571428571428,76.0,29.7,24.042857142857144,31.407142857142855,14.315384615384614,32.48,40.04333333333333,78.05833333333334,16.138461538461538,32.858333333333334,23.246666666666666,22.88181818181818,49.458181818181814,40.455357142857146,11.42962962962963,50.98571428571428
North Dakota,1.0,49.55294117647059,42.1,28.912499999999998,8.758333333333333,66.075,4.3919999999999995,78.41666666666667,4.795833333333333,23.691999999999997,76.308,15.475,93.28333333333335,4.779166666666667,11.720833333333333,5.7749999999999995,9.545833333333333,95.8076923076923,75.29166666666667,68.58125,74.21249999999999,62.75384615384615,61.388000000000005,72.0,37.74285714285714,45.57142857142857,49.142857142857146,38.4,12.241666666666667,33.86,33.431999999999995,76.68333333333332,9.549999999999999,30.816666666666666,14.924999999999999,13.990909090909092,43.760714285714286,37.653571428571425,12.17222222222222,39.25535714285714
North Dakota,2.0,43.2,35.94,32.31578947368421,10.835714285714285,72.43333333333334,5.126666666666667,71.8,6.0600000000000005,24.863333333333333,75.13666666666667,22.349999999999998,89.2,7.14,17.428571428571427,12.907692307692308,19.37,92.45333333333333,65.87333333333333,67.715,61.14,52.013333333333335,52.080000000000005,71.22,58.94285714285714,35.375,35.5875,35.406666666666666,13.685714285714285,33.88333333333333,37.79,77.60833333333333,13.123076923076923,32.050000000000004,18.926666666666666,18.925,47.09074074074074,39.05185185185186,12.05185185185185,45.92962962962962
Northeast,0.0,32.140625,31.5625,36.88125,10.76842105263158,78.91250000000001,5.158333333333333,60.30416666666667,6.327659574468084,23.541304347826088,76.41875,39.78260869565217,83.81666666666668,13.153658536585365,19.125,12.992500000000001,19.00851063829787,93.425,64.66250000000001,67.4025,39.50416666666667,43.041666666666664,44.389361702127665,79.38947368421053,81.6470588235294,26.53529411764706,23.4,34.112500000000004,16.922727272727272,29.03125,32.166666666666664,64.425,9.375,55.2,18.425,12.933333333333332,44.1125,36.275,10.383333333333333,51.81875
Northeast,1.0,49.559374999999996,45.945,36.670967741935485,10.468421052631578,62.15416666666667,5.727659574468085,66.05416666666666,6.0829787234042545,29.142553191489363,70.76458333333333,32.80869565217392,93.24583333333334,8.061538461538461,13.804878048780488,5.15945945945946,9.165000000000001,96.3875,77.35833333333333,67.3775,65.85625,62.175000000000004,59.03333333333333,73.87777777777778,59.02777777777778,36.07647058823529,36.97777777777778,40.01304347826087,17.64090909090909,34.85,28.926190476190477,78.89999999999999,5.825,62.300000000000004,8.125,9.0,25.48125,21.375,10.627777777777778,37.41875
Northeast,2.0,39.203125,37.505,36.60625,10.45,71.91250000000001,5.372916666666666,62.65833333333333,6.327083333333333,25.758333333333336,74.24166666666666,36.333333333333336,88.48333333333333,11.077777777777778,16.435416666666665,9.452380952380953,14.741666666666667,94.6125,69.1875,67.42999999999999,56.85208333333333,50.67916666666667,50.35833333333333,76.00526315789473,72.31666666666666,30.58888888888889,30.225,36.225,17.391304347826086,31.56458333333333,29.84583333333333,68.725,7.625,57.75,13.575,11.966666666666667,35.24375,29.06875,10.355,45.025
Ohio,0.0,38.60454545454545,33.45384615384615,36.985,10.421428571428573,75.9375,5.27,58.30625,7.13,23.45,76.55,38.88,85.51333333333334,14.443333333333333,21.509375,13.592857142857143,24.576666666666664,91.72,64.29375,67.6,44.28333333333333,48.22666666666667,42.13548387096775,75.87,77.97,26.040000000000003,18.79,28.48125,13.28,30.078125,40.306451612903224,73.15,17.4,22.875,28.8,12.166666666666666,52.0,45.7625,14.291666666666666,53.8875
Ohio,1.0,52.7,42.668,34.010000000000005,9.276923076923076,59.413333333333334,5.206666666666666,70.6,5.8933333333333335,26.44,73.24516129032257,26.71333333333333,94.15333333333334,7.45925925925926,12.79,5.072,12.216666666666667,96.22,77.33999999999999,71.34,73.12666666666668,61.8,59.14,73.56,50.2,43.67,43.07,31.84,11.620000000000001,35.96666666666667,32.00333333333334,73.35,10.75,25.875,20.5,9.200000000000001,36.45,30.78,13.5,42.57
Ohio,2.0,46.31111111111112,40.54117647058824,35.480000000000004,9.833333333333334,68.00500000000001,5.864864864864865,61.400000000000006,6.771875,28.27894736842105,73.88974358974359,32.68,89.88666666666667,11.8875,19.737142857142857,9.546666666666665,20.448484848484846,93.325,68.64,69.03999999999999,62.24722222222223,54.904761904761905,49.636842105263156,72.85384615384615,66.21000000000001,33.25454545454546,30.727272727272727,29.616666666666667,12.486666666666668,33.96842105263158,37.57297297297298,73.35,14.080000000000002,23.925,23.25,11.45,44.13333333333333,37.675,14.684615384615386,48.13333333333333
Oklahoma,0.0,38.35,43.940000000000005,46.445,13.30625,72.21904761904761,6.654999999999999,62.24285714285714,8.31388888888889,29.419047619047618,70.58095238095238,42.26875,84.13888888888889,18.094444444444445,25.9275,9.612499999999999,24.267567567567568,89.62380952380951,53.370000000000005,63.81666666666666,49.225,53.51428571428571,44.72857142857143,73.65454545454546,72.74285714285715,25.31,19.211111111111112,21.01111111111111,10.941666666666668,37.99761904761905,43.01,70.96428571428571,17.992857142857144,36.466071428571425,24.8125,15.1,42.656000000000006,35.528,10.1,54.11600000000001
Oklahoma,1.0,52.29583333333333,53.82333333333334,40.53181818181818,11.353846153846153,55.36666666666667,5.991666666666666,72.61111111111111,7.260714285714286,31.008333333333333,68.99166666666666,31.741176470588236,93.9388888888889,9.285185185185185,18.538888888888888,3.090909090909091,13.100000000000001,96.47222222222223,73.54117647058824,68.175,75.66388888888889,69.95555555555556,66.92222222222222,71.8923076923077,42.628571428571426,48.25,49.723076923076924,23.75294117647059,9.441666666666666,40.849999999999994,31.497222222222224,72.2490566037736,13.792857142857143,37.52777777777778,20.52857142857143,16.23272727272727,23.748,22.67037037037037,12.271428571428572,40.45357142857143
Oklahoma,2.0,43.260714285714286,48.40285714285714,43.69166666666666,12.2625,65.91428571428571,6.395238095238096,66.36666666666667,7.794594594594594,30.404761904761905,69.5952380952381,38.47777777777778,88.41904761904762,14.210810810810809,22.553658536585367,6.776923076923077,19.317948717948717,91.92380952380952,59.790476190476184,66.01428571428572,64.48717948717949,59.852380952380955,53.40714285714286,73.44615384615385,63.025,35.03846153846154,33.66153846153846,22.442857142857143,10.98235294117647,39.2047619047619,38.42857142857143,72.12857142857142,16.35892857142857,37.051785714285714,22.849999999999998,15.5875,31.935714285714287,28.34642857142857,11.303448275862069,46.271428571428565
Oregon,0.0,35.45,30.150000000000002,35.48125,11.758333333333333,81.95333333333333,5.21111111111111,69.03333333333333,6.664,22.560714285714287,77.43928571428572,29.25,76.2,13.895999999999999,25.403846153846153,12.883333333333333,17.584,91.61538461538461,64.23333333333333,66.77826086956522,47.44166666666666,37.91538461538461,39.6,74.525,76.3,27.6625,19.9375,34.90769230769231,20.76153846153846,23.264285714285712,35.267857142857146,72.0,20.48,32.339999999999996,26.6,11.219999999999999,38.516666666666666,29.883333333333336,10.714285714285714,53.5
Oregon,1.0,48.65,41.785000000000004,28.0875,10.333333333333334,71.10000000000001,5.070833333333334,76.36666666666666,6.1499999999999995,21.329166666666666,78.67083333333333,17.224999999999998,89.5,7.9750000000000005,18.441666666666666,5.679166666666667,8.808333333333334,95.8,79.36666666666666,67.44500000000001,76.27083333333333,56.64166666666667,57.229166666666664,70.45714285714287,41.58571428571429,43.771428571428565,44.699999999999996,39.699999999999996,18.591666666666665,25.34583333333333,28.224999999999998,72.6,15.180000000000001,38.46,18.96,9.25,26.55454545454546,24.25,10.492857142857144,47.5
Oregon,2.0,40.61,36.24,31.48125,11.023076923076925,77.08666666666666,5.296666666666667,71.55333333333333,6.348148148148148,24.566666666666666,75.43333333333334,22.825,83.15384615384616,11.26923076923077,22.158620689655173,9.441666666666666,13.368,93.11333333333333,69.40666666666667,67.32916666666667,67.06153846153846,46.26,47.55,74.44444444444444,61.95,34.575,31.233333333333334,36.94666666666667,19.720000000000002,25.973333333333336,32.903333333333336,72.2,18.0,34.42,23.2,10.3,32.75833333333333,27.183333333333334,10.78,50.6
Pennsylvania,0.0,39.79047619047619,31.20740740740741,34.46,11.564285714285715,80.075,5.248387096774193,60.84375,6.3566666666666665,22.946875,77.053125,37.40714285714286,85.93333333333334,13.362068965517242,21.513333333333332,14.810344827586206,21.770967741935483,92.99375,68.88000000000001,69.03999999999999,44.88,44.35,47.403225806451616,78.49,78.07777777777778,31.41111111111111,25.7875,31.58,14.076923076923077,27.712903225806453,38.365625,70.025,17.05,25.525,16.16,9.2,70.24444444444445,67.3111111111111,7.05,75.43333333333334
Pennsylvania,1.0,54.29,40.391999999999996,31.125,10.023076923076925,59.65333333333333,5.263333333333334,70.89333333333335,5.582142857142857,26.336666666666666,73.66333333333334,24.073333333333334,93.64,7.188,13.61153846153846,5.4750000000000005,10.49655172413793,96.15333333333334,77.26666666666667,67.71000000000001,72.46000000000001,63.28,63.516666666666666,71.82000000000001,47.4,48.6,45.43,37.333333333333336,12.76,34.02333333333333,32.01,69.3,7.6,41.775,14.524999999999999,12.446153846153846,55.54,52.96,4.82,57.2
Pennsylvania,2.0,46.72608695652174,36.54333333333333,32.67,10.693333333333333,72.21666666666667,5.397142857142858,65.47777777777777,6.086666666666667,25.125714285714285,74.8742857142857,30.946666666666665,90.09333333333333,10.483333333333333,18.21818181818182,10.47,16.919354838709676,94.37058823529412,71.9875,68.51,63.35666666666667,52.05882352941177,54.05714285714286,75.21000000000001,67.67,36.93636363636364,34.36363636363637,34.07647058823529,13.42,31.02,35.47714285714286,66.74,12.625,33.14,15.38,10.4,65.68666666666667,65.02,6.33125,62.419999999999995
Puerto Rico,0.0,32.4375,54.31,66.9,10.466666666666667,80.95833333333333,6.754166666666666,57.64166666666667,7.704166666666667,47.57083333333333,52.42916666666667,62.81666666666666,85.425,17.508333333333333,27.1125,10.179166666666667,12.3125,93.80833333333334,54.60833333333333,83.50833333333334,17.275000000000002,59.458333333333336,21.670833333333334,81.04285714285713,81.07142857142857,15.057142857142859,7.942857142857143,16.641666666666666,5.07,52.15833333333333,38.37083333333333,74.44444444444444,19.96842105263158,35.794444444444444,29.919999999999998,23.16,44.833333333333336,38.25,12.84,57.175000000000004
Puerto Rico,1.0,45.0375,62.33,70.08125,11.327272727272726,54.56666666666666,6.329166666666667,60.63333333333333,7.369565217391305,55.020833333333336,44.979166666666664,47.15,95.40833333333335,9.421739130434782,17.891666666666666,6.563157894736842,4.7375,96.05,75.55833333333334,89.64999999999999,31.129166666666666,69.51666666666667,41.125,74.14285714285714,64.75714285714285,21.8,17.3,17.641666666666666,4.963636363636364,54.5625,25.087500000000002,68.65,14.472222222222221,35.38125,23.93,20.459999999999997,33.550000000000004,23.508333333333336,10.158333333333333,49.458333333333336
Puerto Rico,2.0,38.4125,58.175,68.76875,10.841666666666667,68.34166666666667,6.5625,59.074999999999996,7.616666666666666,51.112500000000004,48.887499999999996,54.4,90.45833333333333,13.595833333333333,22.733333333333334,7.908333333333334,8.725,94.875,63.800000000000004,86.16666666666667,26.491666666666664,64.2,30.879166666666666,77.64285714285714,73.8142857142857,18.157142857142855,12.5,17.083333333333332,4.733333333333333,53.31666666666666,32.141666666666666,72.9,17.315,37.245,27.244999999999997,22.294444444444444,40.0,32.06666666666667,12.846666666666666,54.025
Rhode Island,0.0,34.334782608695654,31.917857142857144,29.73125,10.784615384615384,83.24375,5.278125,61.34117647058823,6.707142857142857,24.420588235294115,75.7342857142857,31.683333333333334,84.14999999999999,13.760714285714286,24.40967741935484,12.892000000000001,17.418518518518518,94.76666666666667,70.02,71.6,45.788000000000004,46.66111111111111,47.976470588235294,84.05,81.0,37.285714285714285,25.55,36.55882352941177,18.73076923076923,30.264705882352942,35.3235294117647,80.53529411764706,21.25294117647059,33.75333333333334,25.758823529411764,29.963636363636365,52.64791666666667,44.64791666666667,12.442553191489361,46.893750000000004
Rhode Island,1.0,50.18421052631579,40.75909090909091,26.1125,9.575000000000001,68.5,5.066666666666667,70.89999999999999,5.858333333333333,26.092857142857145,73.90714285714286,23.75,94.85000000000001,8.348,16.78846153846154,4.843478260869565,7.966666666666666,97.24666666666667,81.83333333333333,73.225,75.736,64.64375,63.6576923076923,77.98571428571428,43.800000000000004,46.82857142857143,49.771428571428565,39.06923076923077,15.366666666666667,33.144444444444446,28.014814814814812,76.98125,11.653333333333334,39.23125,21.11875,31.475,39.77391304347826,35.18043478260869,12.187234042553191,38.87826086956522
Rhode Island,2.0,40.574999999999996,37.25,33.775,10.426666666666668,75.49444444444445,5.391666666666667,63.772222222222226,6.46060606060606,26.283333333333335,73.71666666666667,33.3,89.56666666666666,11.916129032258066,21.25142857142857,9.296,13.924137931034483,95.49444444444445,73.48333333333333,71.76666666666667,63.522222222222226,54.38333333333333,53.47777777777778,81.58181818181818,66.68888888888888,36.79,34.67,37.36666666666667,17.886666666666667,31.983333333333334,33.01111111111111,79.38333333333334,17.444444444444443,36.55555555555556,28.425,26.486666666666668,47.65416666666667,41.18125,12.141666666666666,42.86666666666667
South,0.0,34.446875,35.6425,42.609375,10.656521739130435,76.3,5.522916666666667,61.3375,7.2437499999999995,27.09375,72.90625,42.387499999999996,84.17916666666666,14.143478260869566,20.570212765957447,11.25,20.21914893617021,92.13333333333333,59.6875,66.14166666666667,39.927083333333336,48.11666666666667,40.63125,73.17368421052632,75.6263157894737,24.189473684210526,16.833333333333332,31.016666666666666,16.804166666666667,31.847916666666666,36.45106382978724,71.80363636363636,18.076363636363638,33.82363636363636,23.392857142857142,15.972727272727273,48.65384615384615,41.31333333333334,12.453333333333335,47.49230769230769
South,1.0,49.659375,45.7875,38.215625,10.378260869565217,60.51666666666667,5.665957446808511,71.58333333333333,6.625,29.897916666666664,70.10208333333334,34.05416666666667,93.97083333333335,8.862222222222222,15.51086956521739,4.6000000000000005,10.502173913043478,95.77083333333333,76.25416666666666,69.42708333333333,68.10416666666667,64.53333333333333,59.16458333333333,71.33684210526316,52.05789473684211,39.47894736842105,39.305263157894736,33.53333333333333,15.391304347826088,34.4625,29.945652173913043,70.72,13.36111111111111,38.42181818181818,19.144642857142856,17.490909090909092,34.33846153846154,30.053846153846152,11.0,41.16153846153846
South,2.0,40.6375,39.875,40.906451612903226,10.521739130434783,69.875,5.566666666666666,65.625,7.002083333333334,28.170833333333334,71.82916666666667,38.15416666666667,88.79583333333333,11.923404255319149,18.319148936170212,8.408695652173913,16.05531914893617,93.625,65.81666666666666,67.56458333333333,57.64791666666667,54.69583333333333,48.26458333333333,72.42631578947368,67.3736842105263,30.347368421052632,26.68421052631579,32.0375,16.178260869565218,32.927083333333336,33.125,71.375,16.017857142857142,35.78181818181818,21.548214285714288,16.318181818181817,43.3,36.93333333333333,11.82,44.766666666666666
South Carolina,0.0,40.595238095238095,37.03076923076923,42.29,11.386666666666667,71.96000000000001,6.035483870967742,62.22666666666667,7.6466666666666665,26.677419354838708,73.3225806451613,44.0,84.84666666666666,15.63225806451613,23.322580645161292,12.916666666666666,21.9,92.825,66.56,68.745,40.056666666666665,52.6875,41.777419354838706,75.25,78.47999999999999,26.48,19.09,26.48125,13.406666666666666,32.383870967741935,39.39032258064516,72.04583333333333,21.52592592592593,24.162499999999998,24.944444444444443,23.061111111111114,42.57272727272727,30.61111111111111,7.392307692307692,46.03636363636363
South Carolina,1.0,54.1,45.26,35.35,9.953333333333335,57.67333333333333,5.59,73.72,6.506666666666666,27.15,72.85,31.279999999999998,92.38000000000001,8.013793103448275,15.613333333333333,4.751724137931035,10.003333333333334,96.94,81.55333333333333,70.36,71.68,68.72666666666667,61.6,76.75,56.61,44.42,44.11,30.686666666666667,11.573333333333332,32.83,31.48,70.16250000000001,13.783333333333333,32.854166666666664,22.370833333333334,20.442105263157895,38.975,25.685714285714287,9.491666666666667,35.18
South Carolina,2.0,45.560869565217395,41.90967741935484,38.565,10.786666666666667,65.26315789473684,5.859999999999999,66.66315789473684,7.145161290322581,28.119444444444444,71.88055555555555,37.31333333333334,88.76666666666667,12.241935483870968,20.493939393939392,9.123333333333333,17.019354838709678,94.6888888888889,71.86470588235295,69.0909090909091,60.80625,58.92222222222222,50.12777777777777,75.97,69.86,35.019999999999996,31.71,28.394117647058824,12.58,32.36,36.69444444444444,71.32916666666667,18.385714285714283,27.645833333333332,23.04137931034483,19.06086956521739,32.30833333333333,23.383333333333336,8.323076923076924,38.19166666666667
South Dakota,0.0,34.585,30.024,32.95789473684211,9.5,80.74,4.776666666666667,69.32666666666667,5.6899999999999995,20.576666666666664,79.42333333333333,29.71333333333333,84.05333333333333,8.638461538461538,17.8,15.628,23.11,89.68,63.873333333333335,65.848,40.11666666666667,42.166666666666664,50.29333333333333,76.91,78.4,33.08888888888889,24.014285714285712,27.52,13.161538461538461,28.433333333333334,38.77333333333333,72.1,19.18235294117647,29.873333333333335,23.435294117647057,28.27692307692308,57.5625,46.76875,14.710526315789474,53.6625
South Dakota,1.0,47.205,45.696000000000005,31.68421052631579,9.091666666666667,61.26,4.96,78.53999999999999,5.207999999999999,25.263333333333332,74.73666666666666,20.284615384615385,92.80666666666666,5.260869565217392,11.508333333333333,4.877272727272727,12.748275862068965,92.93333333333334,74.53333333333333,69.56,74.38000000000001,59.60666666666667,62.24666666666667,71.27000000000001,45.7,46.542857142857144,50.75,34.06923076923077,11.383333333333333,32.586666666666666,31.873333333333335,69.04666666666667,12.26,34.91333333333333,21.166666666666668,23.442857142857143,38.3,29.85,12.32,40.15
South Dakota,2.0,40.58,37.264,32.525,9.361538461538462,71.9125,4.8966666666666665,73.5875,5.613333333333333,22.686666666666667,77.58387096774193,25.986666666666668,88.72,7.162962962962963,15.351724137931035,10.646153846153847,18.793333333333333,91.19333333333334,68.28,67.488,63.07,50.059999999999995,55.943333333333335,74.61,64.24,36.53,34.339999999999996,30.14,12.169230769230769,30.293333333333333,35.72666666666667,70.88666666666667,16.823529411764707,31.48,22.141176470588235,24.433333333333334,50.61764705882353,40.91764705882353,13.61,48.911764705882355
